rgi_index,volume,volume_change,area
109,4789878.197719574,-1417199.9223632812,237500.0
110,11681469.08569336,-2868355.90120697,417500.0
111,24070339.056152344,-7342250.715560913,660000.0
112,22746719.14312744,-3465434.168029785,737500.0
113,10358709.370117188,-4029132.2216796875,327500.0
114,5366707.955566406,-942040.9602050781,210000.0
115,11523563.860473633,-2833377.421924591,450000.0
116,2157747.7490234375,-175527.2721862793,117500.0
117,3851999.8881835938,-86586.8236694336,220000.0
118,181878622.73388672,-29670632.963089943,3545000.0
119,460945136.645874,-82958785.0705719,7602500.0
120,31160261.568847656,-9819407.363067627,702500.0
121,26285696.356201172,-2153632.3512268066,595000.0
122,76118302.78759766,-12483864.531188965,1612500.0
123,14135486.895263672,-1285954.695186615,525000.0
124,47256496.502441406,-11645504.62109375,912500.0
125,74985395.56323242,-18166449.781653404,1665000.0
126,12872447.216796875,-5485850.448730469,487500.0
127,3994329.708984375,-856335.2163085938,162500.0
128,10058914.928833008,-2201118.1759796143,355000.0
129,60502003.28588867,-7907480.920886993,1542500.0
130,73654352.54724121,-11376972.924654007,1740000.0
131,10567156.087677002,-2994855.93069458,360000.0
132,23134990.538131714,-1895275.0675483942,632500.0
133,37918341.90185547,1354180.5313014984,917500.0
134,61924785.66381836,-13960798.72116661,1337500.0
135,324501697.58374023,-102029220.2175579,5617500.0
136,16680828.336914062,-384247.380569458,457500.0
137,13030879.27758789,-9196302.954467773,695000.0
138,112957980.05252075,-20579326.444036484,2647500.0
139,15413690.762939453,-7574482.979888916,425000.0
140,142540816.3614502,-62191701.03305054,3160000.0
141,10246472.869140625,-1296687.7495117188,470000.0
142,9585970.441894531,-6124821.846008301,407500.0
143,3551753.0052490234,-2727044.98828125,125000.0
144,16186525.206420898,-5787569.7568359375,520000.0
145,61788034.228515625,-17782734.986694336,1027500.0
146,137781902.70550537,-21114062.738601685,1795000.0
148,254348968.42847824,-55025142.84003663,6437500.0
149,69182325.48699951,-19947240.537902832,1765000.0
150,4038617.4239501953,-1576173.6185150146,177500.0
151,37043435.0831604,-9110701.47750473,920000.0
152,50077415.08203125,-12573604.605155945,1185000.0
153,33407532.095336914,-4813504.296844482,622500.0
154,24902432.91543579,-9127163.91732788,902500.0
155,56579062.005859375,-17988659.07723999,930000.0
156,43725300.94921875,-14823191.361816406,735000.0
157,24110440.8515625,-6465575.371562958,612500.0
158,2496379.552734375,-640675.8947753906,90000.0
159,160082180.2241211,-38130380.59552002,2165000.0
160,56965742.703125,-18898885.784059525,1430000.0
161,2093894.138305664,-1389897.43359375,140000.0
162,28391638.591308594,-10749162.692382812,625000.0
163,21565952.28076172,-5653210.264022827,585000.0
164,28994976.559814453,-5156571.622146606,1027500.0
165,197751273.4210205,-47033482.704696655,3097500.0
166,20283160.3515625,-7199706.304199219,477500.0
167,12722630.716827393,-3008922.1021823883,377500.0
168,7372121.763671875,-1246031.0287475586,215000.0
169,25647981.237548828,-4908782.579612732,707500.0
170,41088066.623046875,-10221839.098937988,945000.0
171,141487377.57965088,-40773920.33591843,2762500.0
172,11370122.071899414,-7126943.9951171875,350000.0
173,12629508.241210938,-6030741.505828857,610000.0
174,5793031.903106689,-3739551.5764160156,367500.0
175,13774414.86352539,-5219727.516235352,387500.0
176,550486603.1633911,-134252487.50078344,10032500.0
177,31220958.18334961,-5896912.168469429,890000.0
178,19787385.682128906,-7766715.355224609,662500.0
179,13393520.357299805,-7326779.298812866,497500.0
180,25908672.35570526,-9021756.04083252,752500.0
181,55706349.42089844,-10479156.433288574,1267500.0
182,30918155.155273438,-6338412.6075668335,920000.0
183,7127712.054199219,-2852901.4585876465,342500.0
184,13022089.255403996,-1783861.3870429993,610000.0
185,33225468.22253418,-9836944.99131012,1150000.0
186,9086167.723114014,-365017.8187484741,380000.0
187,438533651.42077637,-102009157.94363976,7237500.0
188,5087912.783325195,-1413258.0102844238,277500.0
189,11057325.737426758,-9700678.76953125,407500.0
190,10896874.207885742,-2513224.8123931885,365000.0
191,26598264.27380371,-14004005.030700684,705000.0
192,3657658.899810791,-1988139.738166809,235000.0
193,3322524.7731933594,-3542897.5244140625,147500.0
194,27804402.64501953,-3855356.128627777,747500.0
195,23136254.5814209,-2789301.705848694,525000.0
196,13454991.875,-3490241.2369270325,432500.0
197,2353569.7946777344,-1298366.521369934,117500.0
198,6518780.2900390625,2217168.9757385254,227500.0
199,6807870.823791504,-1892125.7718200684,220000.0
200,4412651.171386719,-2632390.3812561035,265000.0
204,6950534.4619140625,-5833863.964630127,280000.0
205,24658509.274902344,-9418976.74597168,670000.0
206,3153706.5200195312,-3552028.9296875,172500.0
207,42047236.01452637,-10637143.466796875,902500.0
208,6345692.3916015625,-821735.4092102051,195000.0
209,11010763.477705002,-5744158.186340332,350000.0
210,3023454.655090332,-1691319.0075683594,140000.0
211,6152.913646697998,-1806854.7380371094,200000.0
212,6623672.236938477,-1537462.5639648438,300000.0
213,25064376.087524414,998018.7921476364,1130000.0
214,14969310.43359375,-2407766.7704162598,362500.0
215,2588620.0249023438,-382795.1196899414,127500.0
216,4179218.69972229,-1540477.0893707275,207500.0
217,8232990.369140625,-1102075.3596630096,297500.0
218,6745301.665344238,-5127645.943359375,275000.0
219,4024156.8193359375,-3422444.0009765625,177500.0
220,2025939.1829681396,-1398408.9409179688,172500.0
221,3070575.2412109375,-1027035.1006164551,120000.0
222,1440688.3454589844,55486.7666015625,117500.0
223,532719.2176208496,-656055.0346679688,67500.0
224,41631156.7076416,-7770645.285385132,1087500.0
225,36329870.24206543,-11922962.233421326,1050000.0
226,19034411.914886475,-5278270.718200684,602500.0
227,23398593.74545288,-9810752.686279297,780000.0
228,22111571.58935547,-7566021.985992432,795000.0
229,30376455.524505615,-3622667.8477783203,687500.0
230,3247586.1634521484,-2780380.0544700623,182500.0
231,7308189.45085144,2154120.563232422,387500.0
232,38757786.35925293,-14723836.782714844,1037500.0
233,4729688.326171875,-3242732.8203125,167500.0
234,5516506.029785156,-3911965.1665039062,215000.0
235,3199002.9389648438,-2400753.95703125,127500.0
236,1114950.9268798828,-278905.51358032227,117500.0
237,817365.149597168,-473970.6277618408,75000.0
238,1719525.2119140625,-1043238.5581054688,125000.0
239,158303.11029052734,-130885.29052734375,55000.0
240,1794654.400756836,-1392818.2043151855,132500.0
241,26835763.871643066,-4357491.599121094,705000.0
242,893597629.802063,-81890685.17072296,9632500.0
243,182302676.39587402,-6288849.038276672,1950000.0
244,10405578.632537842,-2277093.818748474,452500.0
245,19278625.84199524,-7253484.239639282,665000.0
246,9973649.744873047,-7428526.0595703125,355000.0
247,13862149.780761719,-5346673.671852112,537500.0
248,7982975.838378906,-1728936.1929016113,422500.0
249,14589047.359741211,-7793863.9794921875,482500.0
250,2717244.8681640625,-2620086.5737304688,185000.0
251,2606876.0462646484,-2343569.947265625,192500.0
252,2454959.1782226562,-394367.5582885742,177500.0
253,4712799.337402344,-2769744.5024414062,305000.0
254,61716930.513916016,-21552112.644348145,1175000.0
255,24559514.43722534,-3510958.0323638916,860000.0
256,16541938.253417969,-3884151.65209198,535000.0
257,7661416.232543945,-4658329.571655273,342500.0
258,5001917.464355469,-3859915.619140625,157500.0
259,1959563.1159667969,-814889.7059326172,117500.0
260,2714413.0939941406,-1494072.0075683594,212500.0
261,3015788.57714653,-1035258.2409362793,265000.0
268,2506041.150379181,1127256.219329834,195000.0
269,32322488.118408203,-3029506.171234131,592500.0
270,5177769.7890625,-1696425.659790039,232500.0
271,4640879.59753418,-628275.9508056641,237500.0
273,2533588.589538574,-95057.47178649902,120000.0
274,22654944.157714844,-12024134.035095215,737500.0
275,42338017.66729736,-20087086.44873047,1117500.0
276,1791457.720703125,-1483839.5278320312,105000.0
277,5911770.924613953,-2842476.1660728455,275000.0
278,5408767.351776123,-5159310.59375,280000.0
279,10961425.404907227,-9656651.104980469,390000.0
280,4624161.545440674,-2596518.7443237305,167500.0
281,9227603.332279682,-6076940.976898193,365000.0
282,16050261.337158203,-10278268.251342773,635000.0
283,5738636.656738281,-3921650.8076171875,195000.0
284,5629586.95715332,-3174049.5376586914,330000.0
285,1989294.4528808594,-1883133.8549804688,145000.0
286,2440538.0629882812,-1061997.2890777588,152500.0
287,8733384.326538086,-4181430.5306396484,410000.0
288,19913394.787384033,-1404530.9201049805,880000.0
289,6358015.4066467285,-2101123.3913726807,337500.0
290,20743382.633544922,-14255332.386657715,672500.0
291,183359868.38549805,-36148325.16194725,3565000.0
292,50668125.221191406,-29518850.907836914,1612500.0
293,2299719.332107544,-596641.1006164551,177500.0
294,64137494.54345703,5764042.19594574,895000.0
297,445815708.951004,-93104874.5545919,6737500.0
298,321147838.61348724,-116175494.61381054,5667500.0
308,4990045.720703125,532583.0735473633,310000.0
309,4818730.5017700195,2044521.839691162,282500.0
310,6936666.938659668,-33617.64128112793,287500.0
311,1245207.89453125,-191687.06228637695,122500.0
312,12633733279.497772,-1739185098.759015,90985000.0
313,159701997.1455078,-24578180.652503967,2095000.0
314,110215542.46435547,-12304917.498924255,2157500.0
315,100090590.73989868,-22126977.640457153,2007500.0
316,764209.3822021484,-82163.03198242188,65000.0
317,29752802.94482422,-5075089.718597412,745000.0
318,18544017.913085938,-10493831.087402344,422500.0
319,40936742.86475372,-29645305.111816406,1065000.0
320,23181229.94406128,-6535598.203735352,632500.0
321,554642434.9267578,-100625574.03055191,7775000.0
322,56232447.591308594,-13194781.227291107,1400000.0
323,7347335.474853516,-2673174.693145752,312500.0
324,44881181.924697876,-17619550.76051712,1102500.0
325,479111.1528930664,-249388.6654663086,47500.0
326,247330050.43206787,-89510071.31754303,4255000.0
327,1144258.1015625,285175.20779418945,85000.0
328,1260778.8662109375,-547453.0015869141,85000.0
329,682383.1306152344,-336828.1091308594,42500.0
330,15249280.9296875,-4759237.024856567,492500.0
331,410428.17578125,-370854.962890625,32500.0
332,1681394.7358398438,-776389.4885253906,100000.0
333,3028515.4438476562,-2156307.630432129,180000.0
334,4034806.6733398438,-2829369.630859375,220000.0
335,62911804.24568939,-11466019.946382523,1470000.0
336,209443978.60388184,-40208122.15409756,3692500.0
337,62071.1591796875,-156433.18701171875,32500.0
338,16924200.411132812,-2335647.351699829,577500.0
339,249928.11116790771,-325718.75244140625,47500.0
340,2315161.0380859375,-348105.2616081238,160000.0
342,439944956.6387329,-99884250.4142847,9910000.0
346,17840171.0344162,-4827381.531700134,602500.0
349,34133398.451416016,-9981537.000421524,857500.0
350,11463461.53289795,-3657123.4541244507,425000.0
368,79561589.5637207,-17286299.029070854,2495000.0
369,2048302.4772949219,-1149743.7117614746,155000.0
370,4005036.131164551,-2965648.583305359,220000.0
371,3874063.09576416,-2282445.2157592773,217500.0
372,16942964.563415527,-2319486.659002781,637500.0
373,2033427.5045776367,-943050.244720459,165000.0
374,48486949.81550598,-9159707.58618164,1270000.0
375,43641914.92523193,-13372042.970432281,1175000.0
376,20340052.88922119,-5201743.846347809,655000.0
377,164456747.23947144,-56912927.54872131,3262500.0
378,41175037.43798828,-29639073.774108887,1137500.0
379,9925740.100097656,-4383481.218261719,395000.0
380,2967545.08203125,-866206.3386230469,152500.0
381,38184292.75166321,-20901816.27709961,805000.0
382,1900522.0834960938,-1067466.6015625,137500.0
383,1472784.5993652344,-669810.3917236328,100000.0
384,6465894.626953125,-1714425.2129821777,235000.0
385,285390.7216796875,-215626.3212890625,25000.0
386,8198964.407348633,-1734558.3901519775,310000.0
387,482709.4317626953,-356856.5263671875,45000.0
388,11960177.006835938,-6154766.041015625,347500.0
389,1896086.9405517578,-1204760.8889160156,90000.0
390,81355074.05285645,-49232051.59907532,2172500.0
391,48972.39904785156,-330553.93603515625,32500.0
392,15479629.672668457,-7291170.4619140625,500000.0
393,875474.4652709961,-423298.6530761719,60000.0
394,3715680.9370117188,-1749841.716430664,177500.0
395,1236116.8545823097,-117454.27676391602,112500.0
396,67573.48628234863,-310455.1806640625,25000.0
397,6180644.916870117,-442018.3553390503,372500.0
398,1191529.2920532227,-768341.1599121094,107500.0
408,20075534.477661133,-6398699.164527893,817500.0
409,115107216.49868774,-36239720.65599251,3412500.0
410,15668081.453613281,-3562812.358947754,735000.0
411,1415804.1232910156,-528781.5347290039,130000.0
412,907897.8968963623,-332436.8900604248,102500.0
413,1256680.9239501953,-81128.85346984863,167500.0
414,19219476.018066406,-8903564.688293457,512500.0
415,17437218.513305664,-9109222.154108047,707500.0
416,8972472.029407501,-11290561.827392578,417500.0
417,23874962.556884766,-6342116.313732147,642500.0
418,17482621.719932556,-5999970.148071289,547500.0
419,48988678.938964844,-22040451.126800537,1400000.0
420,5314874.772949219,-2355967.7142333984,235000.0
421,7235489.885498047,-4157908.3358917236,322500.0
422,39076859.49121094,-14741484.871887207,860000.0
423,1364994.3752441406,-1259322.1280517578,75000.0
424,3935942.6669921875,-2183706.53515625,147500.0
425,209897320.17236328,-56618301.70429802,4155000.0
426,103079176.67404175,-27822950.168060303,2607500.0
427,6779106.636230469,-2904635.6614379883,242500.0
428,2206027.3803710938,-624341.4906311035,152500.0
429,1515801.9701385498,-872222.5842285156,120000.0
430,1640479.6477050781,-2223537.3564453125,112500.0
431,945825.955291748,-1040029.4892578125,55000.0
432,2691813.4633789062,-2240462.126159668,135000.0
433,8882003.461914062,-7722850.539978027,315000.0
434,210833878.09399414,-109052416.88359833,3532500.0
435,54981578.41113281,-6985972.538604736,800000.0
436,194771064.0834961,-51724715.31055546,3460000.0
437,11065007.646820068,-1241370.907234192,335000.0
438,8272817.541748047,-5852671.406005859,330000.0
439,4774256.538452148,-1976937.2207336426,217500.0
440,35693675.21127319,-898432.0826339722,832500.0
441,253292.80798339844,-265898.9133300781,45000.0
442,28230738.06616211,-14232938.518615723,717500.0
443,4907032.329559326,-2105302.689376831,305000.0
444,27788156.92578125,-13164767.075349808,832500.0
445,1703319.7116699219,-1352023.913696289,107500.0
446,6555093.895019531,-3525079.221069336,285000.0
447,2326333.1499023438,-1533008.686920166,177500.0
448,17336787.326660156,-3918871.8545303345,545000.0
449,30018399.225097656,-7795129.922554016,1032500.0
460,827953.5556640625,-484122.8532714844,80000.0
461,1737699.4549560547,-716234.5478515625,140000.0
462,7877.30313873291,-283947.82470703125,40000.0
463,204127.97647094727,-28829.467407226562,35000.0
464,314888.5310058594,-166378.64453125,55000.0
465,23269.958618164062,101865.65617370605,52500.0
466,1049898.6313476562,-457727.7899169922,97500.0
467,444964.21826171875,-285206.8767089844,55000.0
468,9768088.708831787,-3455307.0018024445,480000.0
469,4875283.895324707,-3128022.4957351685,270000.0
470,421719.1228942871,-837249.0183105469,70000.0
471,39406613.997558594,-16440604.626748085,942500.0
472,6438505.87828064,-3381761.7511291504,415000.0
473,8393222.888183594,-3165737.664173126,467500.0
474,12812881.725585938,-5699928.986633301,472500.0
475,44977868.77758789,-14587986.567171097,1375000.0
476,35476566.47454834,-8763057.406524658,1070000.0
477,73712391.1147461,-13163725.000789642,1785000.0
478,16087823.411376953,-7077112.908782959,485000.0
479,310205.5232772827,-511266.1943359375,70000.0
480,662422.1496582031,-651139.2698364258,80000.0
481,1832941.0888671875,-738524.6941833496,125000.0
482,56364984.480895996,-16067673.829345703,1432500.0
483,780231.6669921875,-273982.39276123047,60000.0
484,7086160.580657959,-2836601.786254883,285000.0
485,2983001.3786621094,-851266.4365463257,197500.0
486,27883850.484680176,-9826614.262748718,892500.0
487,2890580.1772680283,-2680667.9365844727,175000.0
488,557432.6762695312,478240.38720703125,57500.0
489,1324020.5688476562,-1021815.6081886292,90000.0
490,12470.51791381836,-404354.1298828125,37500.0
491,72584035.2265625,-12811744.600271225,1627500.0
492,446442.59423828125,-1903839.685546875,77500.0
493,962142.6407165527,-115916.39039611816,102500.0
494,851286.3147583008,-2103945.6267700195,147500.0
495,91387.7666015625,153511.76611328125,27500.0
496,4374719.843490601,-3668866.2202148438,262500.0
497,27533.175082206726,-411745.5397949219,45000.0
499,367554.1604309082,-431353.7338256836,47500.0
500,2207083.182159424,-2322467.497138977,215000.0
501,16245583.07421875,-5802442.581604004,457500.0
502,3601070.7309570312,-1484877.1658325195,180000.0
503,603846.5535583496,-852560.5980834961,62500.0
504,1081460.5402832031,-1302451.1784667969,77500.0
505,6589349.249511719,-5178258.840087891,272500.0
506,4962192.556152344,-2306089.3833007812,222500.0
507,6064161.89050293,-1878706.674621582,222500.0
508,17778876.453125,-612584.4695510864,457500.0
509,1.4885777235031128,-162828.4853515625,25000.0
510,1232783.2116699219,-1016012.9248046875,95000.0
513,7408486.532180786,-3425964.9458618164,265000.0
514,3983395.654663086,-3719439.1228027344,242500.0
515,3993901.405029297,-2386415.0454101562,322500.0
516,749691.5708007812,121973.25589752197,82500.0
517,117071.38438439369,-33727.86279296875,27500.0
518,223517.97400665283,-211885.44410705566,42500.0
519,2440965.232421875,-712728.2631435394,82500.0
520,1637018.865234375,-677048.3917346001,137500.0
521,146859.38667297363,-188426.453125,30000.0
522,71121217.16955566,-8795293.880673409,1785000.0
523,23470666.66784668,-4758266.8285217285,840000.0
524,71562272.88061523,-7059182.575576782,1415000.0
525,10802926.41015625,-1118254.8138523102,405000.0
526,46502310.22167969,-13601596.058769226,1520000.0
527,4690140.706542969,-1868882.4762573242,272500.0
528,10604742.748779297,-4257219.478805542,462500.0
529,1755399.4321289062,-661916.7117462158,177500.0
530,1469641.2216796875,-1195391.6458435059,137500.0
531,34822311.692718506,-8887452.88645935,885000.0
532,11366705.602050781,-5487233.901062012,327500.0
533,21768878.227539062,-4125938.056213379,812500.0
534,14118973.410644531,-3897994.960544586,445000.0
535,12498761.127685547,-8475.634216308594,475000.0
536,76185801.74291992,-7341802.768959045,1882500.0
537,92522165.71372986,-10498231.67257309,2122500.0
538,4219458.247558594,-779102.7921829224,225000.0
539,9647214.475479126,-5134274.018615723,525000.0
540,3198909.6818847656,-366230.8222961426,192500.0
541,1198118.9802246094,-555755.6781616211,82500.0
542,6509418.120727539,-1933066.2850112915,310000.0
543,5831010.63671875,483111.9201450348,285000.0
544,830708629.4613647,-164773337.64784625,15227500.0
545,6201054.2509765625,-563429.9024887085,320000.0
546,1629770.1169433594,-1168511.2436218262,117500.0
547,48355215.64603901,-3738268.1272354126,1520000.0
548,52049073.71191406,-4030311.706993103,1435000.0
549,16292429.260009766,-1657831.192527771,625000.0
550,19816614.60861206,-1965700.2506084442,840000.0
551,240654.34326171875,-232841.93603515625,27500.0
552,60637.20654296875,298648.7875671387,1900000.0
553,45788.529052734375,-516217.50369262695,402500.0
554,25639.50146484375,-2182656.629875183,482500.0
556,10419552540.464417,-1200011626.9919367,83937500.0
557,151011.5498046875,-238691514.13562775,18067500.0
558,39703.47998046875,-19122410.353714436,4787500.0
559,89153392.40942383,-1985461.884402275,2135000.0
560,700089968.9967041,-148705379.10440445,6722500.0
561,4158144313.7713723,-836671234.8377391,53807500.0
562,29889673.684013367,-6793090.761886597,1197500.0
563,61138335.55352783,-8761256.620880127,1707500.0
564,85906470.20947266,-4965360.21944046,2017500.0
565,1796255221.191269,-274217282.5913203,23100000.0
566,21301309376.607952,-2705763000.4746823,131552500.0
567,2732941.4560546875,-1859755.40625,102500.0
568,3548337.1650390625,-1330989.9829101562,172500.0
569,1873804158.534851,-245233472.08825827,17392500.0
570,1390869200.3441162,-307957463.65589386,17590000.0
571,8167349627.967534,-1129675348.3424182,59575000.0
572,3851128987.847824,-674535081.7741709,31212500.0
573,7137672.1162109375,-3017515.430912018,347500.0
574,728831260.5514832,-77592762.57850552,8415000.0
575,2566180.0185546875,437918.3815383911,105000.0
576,11071297698.644306,-1671029448.000062,77947500.0
577,2871815.653564453,-327090.36013793945,147500.0
578,6503001452.428673,-909887272.0877876,56860000.0
579,1196915411.3229828,-196167856.95951176,12620000.0
580,7097484.498413086,-2802573.6421813965,357500.0
581,333475272.26013947,-132196813.32386613,6920000.0
582,495287086.2935791,-134353215.47183418,7332500.0
583,49586078.74707031,-34730955.006881714,1627500.0
584,938154351.5917969,-383853632.25033855,16317500.0
585,2280759.3361206055,-735482.2488021851,187500.0
586,54382065.51904297,-10054941.52507782,1280000.0
587,11754458.022949219,-1021152.6247329712,487500.0
588,5195515.428222656,-2372093.2335739136,215000.0
589,12803868.928710938,-3507405.642211914,527500.0
590,39076802.69433594,-8741582.411441803,1177500.0
594,316218312.8410034,-66058503.36642647,8000000.0
596,73053.45080566406,-47718907.44132972,8080000.0
597,28175426.0982666,-7743581.404159546,957500.0
598,12757261.795837402,-1538653.17477417,490000.0
599,23668988.61669922,-2727724.40335083,595000.0
600,83229521.70922852,-10063942.47441101,2027500.0
1526,2960830.3476257324,-2580140.8974609375,182500.0
1527,1652035.9580078125,-1545974.1137695312,105000.0
1528,2994015.8754882812,-963692.4912452698,180000.0
1529,6685925.4501953125,-2688772.6539821625,345000.0
1530,4621579.801773071,-3821980.384765625,232500.0
1531,47710146.63232422,-3807605.621070862,840000.0
1532,4268372.111328125,-506131.2464866638,167500.0
1533,5601280.519042969,-2930319.651977539,235000.0
1534,37434900.05981445,-8547763.18945694,947500.0
1535,6322920.2353515625,-2003469.9316558838,187500.0
1536,37542026.09716797,-9328428.431930542,787500.0
1537,5250283.009887695,-3269245.0449523926,222500.0
1538,51487532.81555176,-14072018.378417969,1015000.0
1539,22700005.282958984,-6396735.078941345,582500.0
1540,7491818.935058594,-2033021.3937187195,262500.0
1541,2827198.09765625,-199820.17498016357,127500.0
1542,48292606.075683594,-16634021.828177974,1502500.0
1543,36732630.756225586,-10598707.56199646,920000.0
1544,1712074.9975738525,-706581.0388183594,147500.0
1545,9318048.262451172,-1037340.3989562988,302500.0
1546,565761975.0646973,-30290621.142007828,6075000.0
1547,6357716.455060959,1514178.2492675781,265000.0
1548,10554583.637451172,240152.0107345581,417500.0
1549,73451394.61621094,-15484847.097320557,1435000.0
1550,16338284.881835938,-4046188.4477539062,410000.0
1551,2738436.8119506836,-553213.0619506836,180000.0
1552,6448939.297363281,-2312537.8107910156,235000.0
1553,2921128.8646240234,-1167292.2700195312,195000.0
1554,5546335.442993164,-2398867.489013672,252500.0
1555,2082394.2602539062,-1479537.5173339844,110000.0
1556,4019715.6540527344,-1120279.456489563,167500.0
1557,41988348.80682373,-5181094.098327637,777500.0
1558,106152394.37109375,-10429605.174167633,1485000.0
1559,48107559.916015625,-7597437.358253479,1257500.0
1560,239892601.0029297,-58581130.91327548,3892500.0
1561,24356640.416259766,-7465288.767227173,635000.0
1562,29180427.98852539,-9226524.092529297,587500.0
1563,23044589.01623535,-8622325.110717773,772500.0
1564,5520992.837890625,-2613641.627807617,257500.0
1565,29817823.806640625,-5010149.690933228,695000.0
1566,20202579.003173828,-5013059.30002594,470000.0
1567,3119304.76953125,-1384591.670349121,125000.0
1568,13625642.290039062,-4778672.754425049,340000.0
1569,71458446.63085938,-9622916.154094696,1315000.0
1570,10316406.78503418,-2169980.193511963,317500.0
1571,21848766.734375,-4645225.9490356445,720000.0
1572,57685116.98095703,-9215104.852032661,1350000.0
1573,154394213.88964844,-78764207.56663513,2802500.0
1574,29606151.584960938,-19414122.314941406,742500.0
1575,18708217.681884766,-2543658.4018228054,615000.0
1576,14878649.941040039,-2710976.8170776367,407500.0
1577,2030627.5620117188,-1237375.1707763672,95000.0
1578,4716955.400390625,-3536371.2700195312,155000.0
1579,27028328.639648438,-1742854.6566429138,765000.0
1580,38927373.76672363,-3676268.426612854,865000.0
1581,10100392.184082031,-3751361.458465576,337500.0
1582,101819968.70019531,-34740284.84768677,1942500.0
1583,10041434.249023438,-2939240.3999023438,307500.0
1584,6867472.4697265625,-1577300.444946289,205000.0
1585,2671640.3439331055,-3057164.5314941406,170000.0
1586,11362608.690673828,-913310.0970115662,430000.0
1587,33603757.96875,-6980386.604476929,877500.0
1588,22519093.837921143,-5593223.682113647,570000.0
1589,185407196.22558594,-58305445.377471924,2765000.0
1590,9817305.095703125,-1980909.1040039062,220000.0
1591,18580875.793395996,-9159628.405670166,632500.0
1592,20262273.008789062,-7070408.44077301,530000.0
1593,3756824.9896240234,-1811159.3374176025,172500.0
1594,10528294.69696045,-4646507.375732422,357500.0
1595,48816727.4465332,-17827931.146270752,1347500.0
1596,13758579.920898438,-2985282.3215637207,445000.0
1597,9677572.008789062,-2991569.9830932617,362500.0
1598,9139653.290527344,-4289818.963409424,360000.0
1599,1604412.8246612549,-374436.4470214844,112500.0
1600,3202827.9291992188,-1273752.6868286133,185000.0
1601,3757777.5805358887,-1929778.122329712,255000.0
1602,368940253.9890137,-26023855.835876465,4252500.0
1603,6444256.904602051,-1618068.6003570557,240000.0
1604,3208647.110473633,-933848.6063079834,172500.0
1605,68265368.30053711,-15062919.076446533,1085000.0
1606,159394760.26623535,-20285669.970080137,2635000.0
1607,591125514.3886719,-147337812.93505383,9635000.0
1608,3807132.8022460938,-1263413.079673767,177500.0
1609,1243116.7802734375,-1620504.44140625,72500.0
1610,4817464.989990234,-2081658.685546875,207500.0
1611,4492817.473144531,-1793432.465637207,170000.0
1612,4260730.817749023,-2740090.937927246,220000.0
1613,11336127.802978516,-3371762.9748535156,327500.0
1614,42513053.56311035,-7752319.545368195,1215000.0
1615,82265392.90771484,-4786175.1862335205,1500000.0
1616,2648762.229248047,-399677.07706451416,187500.0
1617,6517305.935546875,-2030061.1000518799,290000.0
1618,2528694.454345703,-1687266.4718933105,135000.0
1619,9980094.863769531,-2181449.6936798096,340000.0
1620,5703813.348510742,-4662799.8984375,250000.0
1621,5283294.69921875,-1378994.2206115723,172500.0
1622,2663455.575439453,-430910.75958251953,147500.0
1623,240841543.7364502,-71242949.03124619,4460000.0
1624,7168069.762207031,-4076883.6962890625,230000.0
1625,124649670.59967041,-52705808.4063447,2227500.0
1626,10741946.226196289,-3939821.1840820312,300000.0
1627,14835093.895385742,-6054681.094390869,485000.0
1628,5862041.602050781,-2204842.422088623,247500.0
1629,3676096.0361328125,-1283045.2077941895,170000.0
1630,4044622.8061523438,-2894857.2041015625,190000.0
1631,27369245.31640625,-7727682.236351013,755000.0
1632,142333128.9140625,-35820717.64343262,2845000.0
1633,34515662.41345215,-8732506.585067749,1007500.0
1634,5991234.583984375,-2329233.8792419434,210000.0
1635,1990984.2849121094,-161879.7738647461,105000.0
1636,1126219.9675292969,-709585.8046875,62500.0
1637,116925745.07593536,-29103488.12933445,2710000.0
1638,8298399.390380859,-2352726.258178711,370000.0
1639,5909627.439453125,-3607644.3029785156,217500.0
1640,28020621.935302734,-2230145.024990082,652500.0
1641,47198627.04248047,-21850000.99964142,1347500.0
1642,25746287.747070312,-2899337.175415039,692500.0
1643,16428703.561279297,-3254507.8911743164,412500.0
1644,114669496.65820312,-32164092.93364334,2200000.0
1645,6424451.20513916,-2675506.3149108887,177500.0
1646,14334213.035644531,-4199048.30406189,365000.0
1647,148658186.16259766,-42788763.79104775,2787500.0
1648,1101881183.6298828,-153957300.70192003,11540000.0
1649,270205586.2214966,-59369334.665878296,3925000.0
1650,11486022.099609375,-1721462.5584487915,277500.0
1651,128469732.43487549,-11603635.084242225,1852500.0
1652,62873958.68725586,-13454987.621905327,1370000.0
1653,21401700.05517578,-4274450.1618385315,597500.0
1654,63013379.72998047,-9841164.57610321,1317500.0
1655,56401936.24902344,-8584534.725818634,1087500.0
1656,1378033.2724609375,-1111917.3993225098,97500.0
1657,7115280.495967865,-2716023.4189453125,250000.0
1658,76234095.75732422,-10091617.910657883,1805000.0
1659,3108249.4267578125,-1596080.0029296875,125000.0
1660,3342379.583984375,-1993560.6846313477,145000.0
1661,68299679.90270996,-9060435.320526123,1172500.0
1662,35718397.58300781,-6471441.339508057,655000.0
1663,77865460.43310547,-18094179.62145996,1542500.0
1664,55547148.75198364,-16582569.208602905,1177500.0
1665,10456415.579101562,-2145445.3509788513,372500.0
1666,196034492.84631348,-46460607.41212273,4255000.0
1667,8804196.335571289,-2018455.9704551697,322500.0
